id,name,link,other names
P6827,木暮正夫,https://bgm.tv/person/25721,こぐれ まさお
P6828,柳田幸平,https://bgm.tv/person/25723,none
P6829,杉野左秩子,https://bgm.tv/person/11805,"['すぎの さちこ', 'sugino sachiko']"
P6830,茶谷与志雄,https://bgm.tv/person/25726,フランク茶谷
P6831,石川雅一,https://bgm.tv/person/3383,"['いしかわ まさかず', 'Ishikawa Masakazu']"
P6832,箭内光一,https://bgm.tv/person/3394,"['やないこういち', 'Yanai Kouichi']"
P6833,高橋しん,https://bgm.tv/person/7869,"['高橋真', 'たかはし しん']"
P6834,江良至,https://bgm.tv/person/28015,えら いたる
P6835,見良津健雄,https://bgm.tv/person/1343,"['みらつ たけお', 'Miratsu Takeo']"
P6836,松本美乃,https://bgm.tv/person/37197,none
P6837,千葉洋之,https://bgm.tv/person/12419,none
P6838,天野明,https://bgm.tv/person/3268,"['あまのあきら', 'Amano Akira']"
P6839,勝呂悠香,https://bgm.tv/person/27906,Katsuro Yuuka
P6840,駒屋健一郎,https://bgm.tv/person/16096,駒屋 健一郎
P6841,松宮正純,https://bgm.tv/person/12037,none
P6842,"Aardman Animations, Ltd.",https://bgm.tv/person/26506,none
P6843,金田正彦,https://bgm.tv/person/30974,none
P6844,市川敬三,https://bgm.tv/person/38119,none
P6845,末弘孝史,https://bgm.tv/person/1246,"['末弘孝史', 'Suehiro Takashi']"
P6846,嶺図,https://bgm.tv/person/38181,none
P6847,三浦豊作,https://bgm.tv/person/2560,"['みうらほうさく', 'Miura Housaku']"
P6848,沼井信朗,https://bgm.tv/person/30365,none
P6849,笹本祐一,https://bgm.tv/person/1366,"['笹本祐一', 'ささもと ゆういち', 'Sasamoto Yuuichi']"
P6850,宮崎真一,https://bgm.tv/person/13355,みやざき しんいち
P6851,水野健太郎,https://bgm.tv/person/12217,"['みずの けんたろう', 'mizuno hantarou']"
P6852,伊佐英朗,https://bgm.tv/person/29868,none
P6853,杉村友和,https://bgm.tv/person/23708,"['杉村 友和', 'すぎむら ともかず', 'Sugimura Tomokazu']"
P6854,アレグサンダー・ケイ,https://bgm.tv/person/786,"['Alexander Key', 'アレグサンダー・ケイ']"
P6855,中野圭一郎,https://bgm.tv/person/1894,"['中野顕彰', '横田勝弘', 'なかのけいいちろう', 'Nakano Kenshou']"
P6856,胡桃哲,https://bgm.tv/person/27650,none
P6857,池辺晋一郎,https://bgm.tv/person/787,"['池辺晋一郎', 'Ikebe Shin`ichirou']"
P6858,森山博幸,https://bgm.tv/person/24535,none
P6859,島田フミカネ,https://bgm.tv/person/6737,"['しまだふみかね', 'Shimada Humikane']"
P6860,築地俊彦,https://bgm.tv/person/1488,"['築地俊彦', 'つきじ としひこ', 'Tsukiji Toshihiko']"
P6861,斎藤圭一郎,https://bgm.tv/person/31113,"['斉藤圭一郎', '斎藤 圭一郎']"
P6862,伊東広道,https://bgm.tv/person/28713,none
P6863,大西峰代,https://bgm.tv/person/1531,"['大西峰代', 'おおにし みねよ', 'Oonishi Mineyo']"
P6864,松本乃吾,https://bgm.tv/person/36521,none
P6865,天水勝,https://bgm.tv/person/27391,none
P6866,松本吉勝,https://bgm.tv/person/27185,none
P6867,勇夢,https://bgm.tv/person/21381,勇 夢
P6868,京極夏彦,https://bgm.tv/person/1437,"['大江勝彦', '京極夏彦', 'きょうごく\u3000なつひこ', 'Kyougoku Natsuhiko']"
P6869,藤岡美暢,https://bgm.tv/person/25857,none
P6870,矢吹健太朗,https://bgm.tv/person/2881,"['矢吹健太郎', 'やぶきけんたろう', 'Yabuki Kentarou']"
P6871,長谷見沙貴,https://bgm.tv/person/3437,"['はせみさき', 'Hasemi Saki']"
P6872,安部元宏,https://bgm.tv/person/26704,none
P6873,岩井俊二,https://bgm.tv/person/15860,"['網野 酸', '岩井 俊二', 'いわい しゅんじ', 'Iwai Shunji']"
P6874,さいとう・たかを,https://bgm.tv/person/2286,"['斎藤隆夫', 'さいとうたかを', 'Saitou Takawo']"
P6875,長坂秀佳,https://bgm.tv/person/15447,"['出雲五郎', 'ながさか しゅうけい']"
P6876,木森敏之,https://bgm.tv/person/2225,"['Kirth Morrison', 'Keith Morrison', 'Toshu Kimori', 'きもりとしゆき', 'Toshiyuki Kimori']"
P6877,高津智子,https://bgm.tv/person/28329,高津 智子
P6878,玉戸さお,https://bgm.tv/person/14329,none
P6879,三田潤,https://bgm.tv/person/23002,none
P6880,ギャザリング,https://bgm.tv/person/5943,"['GATHERING', 'ギャザリング株式会社']"
P6881,荒川航,https://bgm.tv/person/27057,あらかわ わたる
P6882,薄井由行,https://bgm.tv/person/18610,"['VaK', 'うすいよしゆき']"
P6883,柳瀬敬之,https://bgm.tv/person/6087,"['柳瀬 敬之', 'やなせ たかゆき', 'Yanase Takayuki']"
P6884,原泰久,https://bgm.tv/person/9970,"['はら やすひさ', 'hara yasuhisa']"
P6885,村山桂,https://bgm.tv/person/26733,none
P6886,白石雅彦,https://bgm.tv/person/29865,しらいしまさひこ
P6887,下島誠,https://bgm.tv/person/38016,none
P6888,丸川直子,https://bgm.tv/person/24607,none
P6889,石田健幸,https://bgm.tv/person/24609,none
P6890,松村ゆかり,https://bgm.tv/person/33143,まつむら ゆかり
P6891,織田誠,https://bgm.tv/person/33177,none
P6892,ブロッコリー,https://bgm.tv/person/34,"['Broccoli Co.,Ltd.', '株式会社ブロッコリー', '花椰菜']"
P6893,佐藤勝一,https://bgm.tv/person/822,"['佐藤勝一', 'Satou Shouichi']"
P6894,佐藤秀一,https://bgm.tv/person/30099,none
P6895,春原ロビンソン,https://bgm.tv/person/9630,はるはら ろびんそん
P6896,ライデンフィルム,https://bgm.tv/person/11467,"['LIDEN FILMS', '株式会社ライデンフィルム']"
P6897,Ordet,https://bgm.tv/person/3560,none
P6898,小鹿りえ,https://bgm.tv/person/3674,"['小鹿りえ', 'おしか りえ', 'Oshika Rie']"
P6899,田中誠輝,https://bgm.tv/person/931,"['田中誠輝', 'たなか まさてる', 'Tanaka Masateru']"
P6900,小林多加志,https://bgm.tv/person/510,"['小林多加志', 'Kobayashi Takashi']"
P6901,藤田智史,https://bgm.tv/person/3142,Fujita Satoshi
P6902,前嶋康明,https://bgm.tv/person/3814,"['まえじまやすあき', 'Maejima Yasuaki']"
P6903,アンサー・スタジオ,https://bgm.tv/person/3192,"['The Answerstudio Co.,Ltd.', '株式会社アンサー・スタジオ']"
P6904,若木民喜,https://bgm.tv/person/7029,"['若木 民喜', 'わかき たみき', 'Wakaki Tamiki']"
P6905,武田薫,https://bgm.tv/person/37246,none
P6906,北山景子,https://bgm.tv/person/37243,none
P6907,山本翔,https://bgm.tv/person/21160,none
P6908,岡本学,https://bgm.tv/person/16005,"['岡本 学', 'おかもと まなぶ', 'Okamoto Manabu']"
P6909,秋山泰彦,https://bgm.tv/person/22962,"['あきやまやすひこ', 'Akiyama Yasuhiko']"
P6910,田中秀和,https://bgm.tv/person/10030,"['たなか ひでかず', 'Hidekazu Tanaka']"
P6911,杉浦美穂,https://bgm.tv/person/13169,none
P6912,福地友樹,https://bgm.tv/person/38451,none
P6913,山口泰弘,https://bgm.tv/person/1836,"['やまぐちやすひろ', 'Yamaguchi Yasuhiro']"
P6914,保田康治,https://bgm.tv/person/28875,none
P6915,菊池達也,https://bgm.tv/person/28349,"['きくちたつや', 'Kikuchi Tatsuya']"
P6916,菊池達也,https://bgm.tv/person/14694,"['きくちたつや', 'Tatsuya Kikuchi']"
P6917,島田さとし,https://bgm.tv/person/30909,"['岛田贤志', '島田賢志']"
P6918,菅原東,https://bgm.tv/person/26337,none
P6919,山口史嗣,https://bgm.tv/person/28132,none
P6920,堀内勇治,https://bgm.tv/person/34623,none
P6921,水村十司,https://bgm.tv/person/12324,none
P6922,米川麻衣,https://bgm.tv/person/35518,none
P6923,高橋直樹,https://bgm.tv/person/7701,たかはしなおき
P6924,诸志祥,https://bgm.tv/person/22334,none
P6925,范马迪,https://bgm.tv/person/22335,none
P6926,熊南清,https://bgm.tv/person/22292,none
P6927,顾建国,https://bgm.tv/person/22336,none
P6928,高須美野子,https://bgm.tv/person/19058,none
P6929,光石奈歩,https://bgm.tv/person/11993,none
P6930,虎虎,https://bgm.tv/person/26946,"['とらこ', 'Torako']"
P6931,仲村佳樹,https://bgm.tv/person/3649,"['なかむらしき', 'Nakamura Yoshiki']"
P6932,小山真,https://bgm.tv/person/15541,none
P6933,中野麻衣,https://bgm.tv/person/30571,none
P6934,上野勝,https://bgm.tv/person/29867,none
P6935,ZANG YOU SHICK,https://bgm.tv/person/36517,Jang You Shick
P6936,秋山瑞人,https://bgm.tv/person/1989,"['あきやまみずひと', 'Akiyama Mizuhito']"
P6937,小日置知子,https://bgm.tv/person/15499,none
P6938,古瀬真弓,https://bgm.tv/person/35858,none
P6939,ken sato,https://bgm.tv/person/2657,"['ken sato', 'Satou Ken']"
P6940,今泉ひろみ,https://bgm.tv/person/25730,none
P6941,アセンション,https://bgm.tv/person/19327,"['ascension Inc.', 'アセンション', 'ascension']"
P6942,江口大輔,https://bgm.tv/person/16010,none
P6943,青木悠,https://bgm.tv/person/26593,none
P6944,大高美奈,https://bgm.tv/person/15008,none
P6945,奈須一裕,https://bgm.tv/person/9054,none
P6946,セガトイズ,https://bgm.tv/person/23443,SEGA TOYS
P6947,喜多谷充,https://bgm.tv/person/27109,none
P6948,山口暁生,https://bgm.tv/person/26608,none
P6949,宮川知子,https://bgm.tv/person/2777,Miyagawa Tomoko
P6950,徳田悦郎,https://bgm.tv/person/30265,none
P6951,織岐一寛,https://bgm.tv/person/37384,none
P6952,金城美保,https://bgm.tv/person/37383,none
P6953,福地和浩,https://bgm.tv/person/35745,none
P6954,Kim Seong-il,https://bgm.tv/person/37657,Kim Seong il
P6955,ユキヲ,https://bgm.tv/person/8621,YUKIWO
P6956,佐々木達也,https://bgm.tv/person/28247,"['ささき\u3000たつや', 'Sasaki Tatsuya']"
P6957,峯友則,https://bgm.tv/person/37504,none
P6958,Vercreek,https://bgm.tv/person/39298,none
P6959,佐藤正浩,https://bgm.tv/person/21079,none
P6960,中西奈津子,https://bgm.tv/person/37505,none
P6961,但野ゆきこ,https://bgm.tv/person/11878,none
P6962,山田雄一郎,https://bgm.tv/person/37269,none
P6963,ノーマッド,https://bgm.tv/person/3118,"['Nomad', '诺曼德，没疯']"
P6964,根津理香,https://bgm.tv/person/13839,none
P6965,白井良明,https://bgm.tv/person/10061,"['しらい りょうめい', 'Ryomei Shirai']"
P6966,飛羽たかゆき,https://bgm.tv/person/26353,none
P6967,新林実,https://bgm.tv/person/26352,none
P6968,池上和彦,https://bgm.tv/person/26350,none
P6969,深大寺三十郎,https://bgm.tv/person/26355,none
P6970,山本鈴美香,https://bgm.tv/person/1512,"['山本鈴美香', 'やまもとすみか', 'Yamamoto Sumika']"
P6971,アクアプラス,https://bgm.tv/person/406,"['AQUAPLUS Co., Ltd.', 'アクアプラス', 'Aquaplus']"
P6972,高橋久嘉,https://bgm.tv/person/13216,none
P6973,渡辺亜紀,https://bgm.tv/person/860,"['渡辺亜紀', 'Watanabe Aki']"
P6974,平石素子,https://bgm.tv/person/13239,none
P6975,勝木光,https://bgm.tv/person/9403,"['勝木鮎美', 'かつき ひかる']"
P6976,吉川洋一郎,https://bgm.tv/person/779,"['吉川洋一郎', 'Yoshikawa Youichirou']"
P6977,岡亮子,https://bgm.tv/person/11742,none
P6978,横尾和美,https://bgm.tv/person/14583,none
P6979,峰倉かずや,https://bgm.tv/person/987,"['峰倉かずや', 'みねくら かずや', 'Minekura Kazuya']"
P6980,鈴木達也,https://bgm.tv/person/14619,"['すずき たつや', 'Tatsuya Suzuki']"
P6981,えすのサカエ,https://bgm.tv/person/7327,Esuno Sakae
P6982,Hans Zimmer,https://bgm.tv/person/10496,"['汉斯·弗洛里安·季默', 'Hans Florian Zimmer']"
P6983,荒井梨沙,https://bgm.tv/person/30461,none
P6984,樋口善法,https://bgm.tv/person/27387,none
P6985,中島深,https://bgm.tv/person/26892,none
P6986,原悠衣,https://bgm.tv/person/8741,"['はら ゆい', 'Hara Yui', 'はら']"
P6987,李相振,https://bgm.tv/person/30955,"['李相民(?)', '李相辰']"
P6988,山本正嗣,https://bgm.tv/person/16017,none
P6989,宋賢大,https://bgm.tv/person/22672,none
P6990,ろびこ,https://bgm.tv/person/7987,"['Robico', 'Robiko']"
P6991,大和田秀樹,https://bgm.tv/person/3081,"['おおわだ ひでき', 'Oowada Hideki']"
P6992,常磐一郎,https://bgm.tv/person/33745,none
P6993,楠元祐也,https://bgm.tv/person/33744,none
P6994,diomedéa,https://bgm.tv/person/7690,"['diomedéa inc.', 'ディオメディア', 'dio社', 'Studio Barcelona']"
P6995,山本太蔵,https://bgm.tv/person/13222,none
P6996,武井宏之,https://bgm.tv/person/7845,"['たけい\u3000ひろゆき', 'Takei Hiroyuki']"
P6997,屋幸秀,https://bgm.tv/person/30212,none
P6998,CAPCOM,https://bgm.tv/person/471,"['天尊', '卡婊', '老卡', 'CAPCOM CO., LTD.', '株式会社カプコン']"
P6999,大熊義明,https://bgm.tv/person/1238,"['大熊義明', 'おおくま よしあき', 'Ookuma Yoshiaki']"
P7000,堀尾裕樹,https://bgm.tv/person/1352,"['堀尾裕樹', 'Horio Hiroki']"
P7001,佐藤梨香,https://bgm.tv/person/14343,none
P7002,椛島義夫,https://bgm.tv/person/3372,"['Ogikubo Tarou', '荻窪太郎', 'かばしまよしお', 'Kabashima Yoshio']"
P7003,石垣努,https://bgm.tv/person/12082,none
P7004,上杉菜美,https://bgm.tv/person/21557,none
P7005,栗コーダーカルテット,https://bgm.tv/person/1902,"['栗コーダーポップスオーケストラ', 'ワンダーランド室内管弦楽団', 'Kuricorder Quartet', 'くりコーダーカルテット']"
P7006,宇木敦哉,https://bgm.tv/person/5817,"['うき あつや', 'Uki Atsuya']"
P7007,諸熊倫子,https://bgm.tv/person/11881,none
P7008,嶋田真恵,https://bgm.tv/person/21580,しまだ さなえ
P7009,黒岩悟,https://bgm.tv/person/21582,"['くろいわ さとる', 'Kuroiwa Satoru']"
P7010,高見沢俊彦,https://bgm.tv/person/618,"['王子', 'Takamiy', 'ポール・マッカーサー', '高見沢俊彦', 'たかみざわ としひこ', 'Takamizawa Toshihiko']"
P7011,嶋田昭夫,https://bgm.tv/person/27421,none
P7012,江口夏実,https://bgm.tv/person/9657,えぐち なつみ
P7013,丁樹禄,https://bgm.tv/person/28226,"['정수록', 'チョンスロック', 'Jeong Su-Rok']"
P7014,清水博明,https://bgm.tv/person/37901,none
P7015,後藤孝宏,https://bgm.tv/person/25542,none
P7016,柴山恵理子,https://bgm.tv/person/28186,none
P7017,板坂泰江,https://bgm.tv/person/37528,none
P7018,早見慎司,https://bgm.tv/person/28640,"['早見裕司', 'はやみ しんじ']"
P7019,林民夫,https://bgm.tv/person/28659,はやし たみお
P7020,安斉佳恵,https://bgm.tv/person/38565,"['安斋佳恵', '安斎佳恵']"
P7021,吉田秋生,https://bgm.tv/person/7671,"['吉田 秋生', 'よしだ あきみ', 'Yoshida Akimi']"
P7022,牧田佳織,https://bgm.tv/person/32983,牧田 佳織
P7023,西畑佑紀,https://bgm.tv/person/26719,none
P7024,张丹妮,https://bgm.tv/person/38770,張丹妮
P7025,大沢伸一,https://bgm.tv/person/18444,"['おおさわ しんいち', 'SHINICHI OSAWA']"
P7026,糸山礼央,https://bgm.tv/person/37147,none
P7027,杉野信子,https://bgm.tv/person/37413,none
P7028,林弘子,https://bgm.tv/person/36271,none
P7029,淡輪雄介,https://bgm.tv/person/27831,none
P7030,茶麻,https://bgm.tv/person/9915,none
P7031,佐藤広明,https://bgm.tv/person/15439,none
P7032,田原優子,https://bgm.tv/person/29634,none
P7033,坂井憲興,https://bgm.tv/person/29635,none
P7034,杉田夏海,https://bgm.tv/person/27207,none
P7035,小村哲夫,https://bgm.tv/person/27208,none
P7036,笹川真理,https://bgm.tv/person/27214,none
P7037,西堀九郎,https://bgm.tv/person/27209,none
P7038,千葉ゆみ,https://bgm.tv/person/27211,none
P7039,細井能道,https://bgm.tv/person/3605,"['ほそいよしみち', 'Hosoi Yoshimichi']"
P7040,池毅,https://bgm.tv/person/1792,"['いけたけし', 'いけ たけし', 'Takeshi Ike']"
P7041,鈴木典孝,https://bgm.tv/person/1557,"['鈴木典孝', 'Suzuki Noritaka']"
P7042,アトラス,https://bgm.tv/person/6913,"['阿特拉斯', 'ATLUS Co., Ltd.', '株式会社アトラス', 'アトラス', 'Atlus']"
P7043,目黒将司,https://bgm.tv/person/6912,"['目黑大明神', 'めぐろ しょうじ', 'Shoji Meguro']"
P7044,NAS,https://bgm.tv/person/722,"['日本アドシステムズ', 'NIHON AD SYSTEMS,Inc.', '株式会社日本アドシステムズ']"
P7045,葵せきな,https://bgm.tv/person/7471,"['葵 せきな', 'あおい せきな', 'Aoi Sekina']"
P7046,狗神煌,https://bgm.tv/person/5854,"['いぬがみきら', 'Inugami Kira', 'NECOTOXIN']"
P7047,かみむら周平,https://bgm.tv/person/26776,"['かみむら しゅうへい', 'Shuhei Kamimura']"
P7048,中村恵理,https://bgm.tv/person/29837,none
P7049,榊一郎,https://bgm.tv/person/1169,"['榊一郎', 'Sakaki Ichirou']"
P7050,名田ユタカ,https://bgm.tv/person/26772,"['名田寛', 'なだ ゆたか']"
P7051,廣瀬義憲,https://bgm.tv/person/15192,none
P7052,大田謙治,https://bgm.tv/person/18479,none
P7053,中野睦,https://bgm.tv/person/37368,none
P7054,钱远达,https://bgm.tv/person/22194,none
P7055,吴怀泽,https://bgm.tv/person/22357,none
P7056,秦一真,https://bgm.tv/person/22191,none
P7057,宮原るり,https://bgm.tv/person/8813,"['みやはら るり', 'Miyahara Ruri']"
P7058,高橋おさむ,https://bgm.tv/person/28037,none
P7059,Blizzard Entertainment,https://bgm.tv/person/7736,"['Chaos Studios', 'Blizzard Entertainment, Inc.', 'ブリザード・エンターテインメント', '玻璃渣']"
P7060,笠井信児,https://bgm.tv/person/30205,none
P7061,とり・みき,https://bgm.tv/person/3407,"['Micky Bird', 'Mickey Bird', '鳥越幹雄', 'とりみき', 'Tori Miki']"
P7062,ベサメムーチョ,https://bgm.tv/person/8533,Bésame Mucho
P7063,守護このみ,https://bgm.tv/person/35578,none
P7064,久尾歩,https://bgm.tv/person/14250,none
P7065,大地瞬,https://bgm.tv/person/38066,none
P7066,大島克也,https://bgm.tv/person/37247,none
P7067,倉富康平,https://bgm.tv/person/38065,none
P7068,DIGZ MOTION SOUNDS,https://bgm.tv/person/32496,none
P7069,岩崎成希,https://bgm.tv/person/38061,none
P7070,石川恵理,https://bgm.tv/person/38008,none
P7071,渡辺健一,https://bgm.tv/person/37801,none
P7072,大谷里恵,https://bgm.tv/person/38064,none
P7073,毛応星,https://bgm.tv/person/38060,none
P7074,宮谷里沙,https://bgm.tv/person/28515,none
P7075,藤澤志織,https://bgm.tv/person/38059,none
P7076,秋津達哉,https://bgm.tv/person/38057,none
P7077,大川貴大,https://bgm.tv/person/38058,none
P7078,石田智子,https://bgm.tv/person/38020,none
P7079,池田ひとみ,https://bgm.tv/person/12417,none
P7080,石原浩二,https://bgm.tv/person/21469,none
P7081,洪憲杓,https://bgm.tv/person/28342,"['홍헌표', 'Hong Heon-Pyo']"
P7082,浦田恵司,https://bgm.tv/person/12898,none
P7083,クール教信者,https://bgm.tv/person/14815,"['Cool教信者', 'クール教信者', 'クールきょうしんしゃ', '来木要', 'クールたん']"
P7084,双葉社,https://bgm.tv/person/7872,"['Futabasha Publishers Ltd.', '株式会社双葉社', 'ふたばしゃ']"
P7085,西川昌志,https://bgm.tv/person/26792,none
P7086,Cygames,https://bgm.tv/person/24925,"['赛杰思（台湾注册用名）', 'サイゲームス']"
P7087,谷崎あきら,https://bgm.tv/person/26703,none
P7088,今井雅美,https://bgm.tv/person/25387,今井 雅美
P7089,伴夏代,https://bgm.tv/person/476,"['伴夏代', 'ばん\u3000なつよ', 'Ban Natsuyo']"
P7090,佐藤淳,https://bgm.tv/person/450,"['佐藤淳', 'Satou Jun']"
P7091,森山悠二郎,https://bgm.tv/person/28725,Moriyama Yuujirou
P7092,浦野達也,https://bgm.tv/person/30926,none
P7093,具志堅用高,https://bgm.tv/person/15951,none
P7094,野田採芳子,https://bgm.tv/person/20777,野田 採芳子
P7095,石本剛啓,https://bgm.tv/person/11639,none
P7096,沈乐平,https://bgm.tv/person/37585,Robin Shen
P7097,玄机科技,https://bgm.tv/person/7209,"['Hangzhou Xuanji Science &amp; Technology Information Corporation', 'Sparkly Key Animation Studio', 'StarQ（已更名）']"
P7098,PEACH-PIT,https://bgm.tv/person/1783,"['PEACH PIT', 'ピーチ・ピット', 'ebara shibuko', 'PP', '千道万里 / せんどう ばんり', 'えばら渋子 / えばら しぶこ']"
P7099,紫紺,https://bgm.tv/person/27131,none
P7100,渡辺絵美,https://bgm.tv/person/39104,Watanabe Emi
P7101,夘野一郎,https://bgm.tv/person/14078,none
P7102,簾畑由実,https://bgm.tv/person/38159,none
P7103,平山宏美,https://bgm.tv/person/39105,Hirayama Hiromi
P7104,佐藤元朗,https://bgm.tv/person/38290,"['佐藤 元朗', 'さとう もとあき', 'Satou Motoaki']"
P7105,上村修司,https://bgm.tv/person/3108,Uemura Shuuji
P7106,寺田克也,https://bgm.tv/person/8796,てらだ かつや
P7107,野尻抱介,https://bgm.tv/person/30204,"['尻P', 'のじり ほうすけ']"
P7108,北山修二,https://bgm.tv/person/30207,none
P7109,横山広実,https://bgm.tv/person/11947,none
P7110,廊雲深,https://bgm.tv/person/30206,none
P7111,堀川直哉,https://bgm.tv/person/12166,none
P7112,Front Wing,https://bgm.tv/person/2230,"['株式会社フロントウイング', 'フロントウイング', 'Frontwing']"
P7113,石井かおり,https://bgm.tv/person/31696,none
P7114,市倉敬,https://bgm.tv/person/13770,none
P7115,池波正太郎,https://bgm.tv/person/25718,いけなみ しょうたろう
P7116,川村竜,https://bgm.tv/person/26233,かわむら りゅう
P7117,lee gio,https://bgm.tv/person/28262,none
P7118,へばらぎ,https://bgm.tv/person/28136,none
P7119,佐藤弘明,https://bgm.tv/person/28135,none
P7120,野田道子,https://bgm.tv/person/28138,none
P7121,park hwan su,https://bgm.tv/person/28263,none
P7122,竹内杏子,https://bgm.tv/person/27887,none
P7123,Kim seok young,https://bgm.tv/person/27098,none
P7124,スタジオM2,https://bgm.tv/person/26231,studioM2
P7125,けらえいこ,https://bgm.tv/person/792,"['上田 栄子', 'Eiko Kera', '蝼川内 栄子']"
P7126,田嶋久子,https://bgm.tv/person/27348,none
P7127,志賀翔子,https://bgm.tv/person/27349,none
P7128,小平花子,https://bgm.tv/person/27351,none
P7129,美月輝,https://bgm.tv/person/27352,none
P7130,たかたまさひろ,https://bgm.tv/person/11852,"['たかた まさひろ', 'Takata Masahiro']"
P7131,中村博,https://bgm.tv/person/13752,"['is', '中村博', 'なかむら ひろし', 'Nakamura Hiroshi', 'is(hiroshi)']"
P7132,上田信治,https://bgm.tv/person/27364,none
P7133,氣賀澤佐知子,https://bgm.tv/person/11743,none
P7134,山崎大輔,https://bgm.tv/person/27365,山﨑大輔
P7135,坪山圭一,https://bgm.tv/person/27358,none
P7136,岡本武史,https://bgm.tv/person/27359,none
P7137,スタジオルナ,https://bgm.tv/person/27355,none
P7138,桑田乃梨子,https://bgm.tv/person/2732,"['くわたのりこ', 'Kuwata Noriko']"
P7139,小林つん太,https://bgm.tv/person/2733,"['こばやし\u3000つんた', 'Kobayashi Tsunta']"
P7140,マジックバス,https://bgm.tv/person/2675,"['マジックバス', 'Magic Bus']"
P7141,âge,https://bgm.tv/person/1372,"['âge', 'アージュ', 'Age']"
P7142,中島弘明,https://bgm.tv/person/14571,none
P7143,秋山朋子,https://bgm.tv/person/21635,none
P7144,須藤賢一,https://bgm.tv/person/2535,"['すどうけんいち', 'Sudou Ken`ichi']"
P7145,南良樹,https://bgm.tv/person/3285,Minami Yoshiki
P7146,高野杏,https://bgm.tv/person/21642,none
P7147,スタジオ・ファンタジア,https://bgm.tv/person/711,"['スタジオファンタジア', '有限会社スタジオ・ファンタジア', 'ファンタジア', 'スタジオ・ファンタジア', 'Studio Fantasia']"
P7148,Gímik,https://bgm.tv/person/664,"['Gímik', 'ギミック', 'gimik']"
P7149,上遠野浩平,https://bgm.tv/person/545,"['上遠野 浩平', 'かどの こうへい', 'Kadono Kouhei']"
P7150,Lee Jung Hun,https://bgm.tv/person/38213,none
P7151,横山光輝,https://bgm.tv/person/1196,"['横山光輝', 'よこやま みつてる', 'Yokoyama Mitsuteru']"
P7152,天野正道,https://bgm.tv/person/842,"['Masamichi Amano', 'Masamicz Amano', 'あまの まさみち', 'Amano Masamichi']"
P7153,フェニックス・エンタテインメント,https://bgm.tv/person/11818,"['フェニックス エンタテインメント', '株式会社フェニックス・エンタテインメント']"
P7154,冬目景,https://bgm.tv/person/1299,"['とうめ けい', 'Toume Kei', '十目傾 / とおめけい', '冬目景二 / とうめけいじ', '冬目ケイ']"
P7155,尾辻浩晃,https://bgm.tv/person/38462,none
P7156,西島翔平,https://bgm.tv/person/29829,"['にしじま\u3000しょうへい', 'nishijima shohei']"
P7157,楊烈駿,https://bgm.tv/person/35591,none
P7158,山本ゆうすけ,https://bgm.tv/person/36238,none
P7159,伊勢奈央子,https://bgm.tv/person/35643,none
P7160,玉井健二,https://bgm.tv/person/9593,たまい けんじ
P7161,agehasprings,https://bgm.tv/person/38025,"['アゲハスプリングス', '株式会社アゲハスプリングス']"
P7162,近藤貴亮,https://bgm.tv/person/37409,none
P7163,宇佐美哲也,https://bgm.tv/person/37294,none
P7164,大津豪,https://bgm.tv/person/38863,none
P7165,山本恭平,https://bgm.tv/person/37654,none
P7166,永田杏子,https://bgm.tv/person/36909,none
P7167,澤井駿,https://bgm.tv/person/38327,none
P7168,藤井智之,https://bgm.tv/person/13160,藤井智之
P7169,野尻靖之,https://bgm.tv/person/21920,"['白根翼（しらね つばさ）', 'のじり やすゆき']"
P7170,きゆづきさとこ,https://bgm.tv/person/3797,"['きゆづき さとこ', 'Kiyuduki Satoko', '季遊月あすか', 'きゆづき']"
P7171,AIC PLUS+,https://bgm.tv/person/29035,none
P7172,中西和也,https://bgm.tv/person/32387,"['なかにし かずや', 'Nakanishi Kazuya']"
P7173,北原大地,https://bgm.tv/person/32388,none
P7174,安部真弘,https://bgm.tv/person/7064,"['あんべ まさひろ', 'anbe masahiro', 'レモン']"
P7175,井出直美,https://bgm.tv/person/9092,Naomi Ide
P7176,松本麻友子,https://bgm.tv/person/10189,none
P7177,館藤健一,https://bgm.tv/person/14252,舘藤健一
P7178,星野浩一,https://bgm.tv/person/31887,none
P7179,佐藤寿子,https://bgm.tv/person/31889,none
P7180,西村理恵,https://bgm.tv/person/31888,none
P7181,Brad Bird,https://bgm.tv/person/15532,none
P7182,一汪空气,https://bgm.tv/person/32044,"['分子互动成员', '神么鬼工作室']"
P7183,钟鸣,https://bgm.tv/person/31525,太公小望
P7184,高橋諒,https://bgm.tv/person/8799,"['Void_Chords', 'Ryo Takahashi', 'Maurits""禅""Cornelis', 'MZCornelis', 'Maurits ""ZEN"" Cornelis', '高橋 諒', 'たかはし りょう', 'Takahashi Ryo', 'Cornelius']"
P7185,吉岡誠子,https://bgm.tv/person/25629,none
P7186,伊藤いづも,https://bgm.tv/person/26466,"['影井きゃらこ', '影井Caraco', '伊藤 いづも', 'いとう いづも', 'Itou Izumo']"
P7187,八木崇夫,https://bgm.tv/person/35391,none
P7188,及川泰一,https://bgm.tv/person/35272,none
P7189,野上良之,https://bgm.tv/person/32994,none
P7190,櫻井美希,https://bgm.tv/person/34923,"['さくらい みき', 'Sakurai Miki']"
P7191,河合伸治,https://bgm.tv/person/13171,none
P7192,岩崎亮,https://bgm.tv/person/37312,none
